	Merozoite_1	Merozoite_2	Merozoite_3	IntraEri_1	IntraEri_2	IntraEri_3
g699	198.4808135088898	157.7764605817087	281.4056242349884	121.11538836180965	123.25662927417564	128.71443930466242
g7	486.27799309678	399.27104310473226	796.134976477764	373.2736559347576	412.4988526375745	366.7877631313313
g70	11053.396504310072	12812.092584788143	11254.20046850576	17315.52953939905	17500.797935209284	17539.035966303738
g700	8895.910061468441	6523.573655888609	6361.487933470449	6323.811671022357	6501.376338781851	6262.48974992835
g701	2246.8028089206327	2374.696728143065	2217.8407291325884	2203.9029685509627	2238.3403876190296	2214.0819115880204
g702	913.0117421408931	1040.0366687324881	847.2536240456307	1322.3417811305774	1308.1636920299175	1278.434393394429
g703	1558.074386044785	1696.9019331951122	1521.4124216733367	1302.4867994319202	1365.6834523578661	1359.7277234815842
g704	2024.504297790676	2160.5715316393175	2208.7304751105926	1933.8752174492229	1847.2060173889788	1871.488591935009
g705	373.14392939671285	283.353643493681	291.5281287038729	262.0857584222766	351.6922488623145	299.4304324876884
g706	1659.2996009343187	1543.9553642638639	1300.741824251655	1290.5738104127258	1298.3031616879834	1228.4970620551767
g707	10358.713657028959	30666.592052657015	20105.318376098345	7235.155330990728	7380.606960937637	7378.724594244122
g708	101.2252148895338	648.8154450451899	465.6352055686859	61.55044326583769	67.38029066988268	72.38977488713346
g709	488.26280123186893	1898.1474186309651	1309.8520782736512	540.0555022034791	491.3830953730469	486.79220278379853
g71	1357.6087644008062	1302.4607817408403	1164.0880139217147	1564.5725578541967	1485.6532381847303	1621.0277130474403
g710	321.5389178844015	561.8773953369015	425.145187693148	303.781219989457	281.02511474512045	279.4942110615527
g711	490.2476093669578	1036.8167409655143	953.5399209689176	323.6362016881143	364.83962265155986	358.27131902696266
g712	132.98214505095618	225.3949436881553	143.73956345815955	188.62232613724453	139.6908465107324	153.10243833080898
g713	1990.7625594941646	2175.061206590699	1796.7445432269944	1989.4691662054634	2065.7811066351837	1993.0414759700886
g714	113.13406370006719	133.62700232940637	154.36819315048825	105.2314030028838	70.66713411719404	73.35755262626625
g715	516.0501151231135	418.5906097065741	315.3160142057514	285.9117364606654	304.03301887629993	291.4946550267994
g716	184.5871565632675	149.7266411642746	280.39337378809995	109.20239934261525	100.24872514299618	109.74599561765955
g717	478.3387605564244	333.2625238817725	456.52495154668986	361.36066691556323	345.1185619676918	319.17309836599753
g718	2874.0021796087244	2711.179179791811	2480.0135948766965	2410.3947782169985	2545.660249942641	2479.446567658234
g719	166.72388334746742	151.33660504776142	184.22958133369747	194.57882064684173	185.7066547730913	176.13554852216964
g72	1024.1609977058713	951.4886551407128	1004.15244331334	1133.7194549933329	1097.805711401991	1169.0755088724227
g720	700.637271686381	711.6040365011761	538.5172377446542	617.4899308282427	527.5383732934718	503.63153544470924
g721	182.60234842817863	173.87609941657695	163.9845723959285	196.56431881670747	223.50535441717182	202.26554747875525
g722	750.2574750636035	557.047503686441	519.2844792537736	673.0838795844832	611.3528811999112	651.120862888548
g723	1361.578380670984	1341.099914944524	1279.4845648669977	1332.269271979906	1553.033528854613	1378.309056072934
g724	817.740951656626	603.7364563075589	632.6565293052797	565.8669784117336	552.1896991483069	579.5053101927208
g725	1020.1913814356936	1004.617463295778	949.4909191813638	1030.473550160315	997.5569862589948	1072.8784016026223
g726	444.59702225991316	376.73154873591676	365.42241132672956	397.0996339731464	473.3054564128345	447.1133154793537
g727	327.4933422896682	333.2625238817725	344.16515194207216	405.0416266526093	389.490948506395	339.88354198343944
g728	533.9133883389136	360.6319099010485	347.20190328273753	567.8524765815994	527.5383732934718	573.5050882100974
g729	313.5996853440459	304.2831739790097	301.65063317275735	335.5491907073087	384.560683335428	338.5286531486535
g73	271.918714507179	183.53588271749788	163.9845723959285	188.62232613724453	169.27243753653454	176.52265961782277
g730	736.3638181179812	890.3100275682135	642.7790337741642	625.4319235077056	663.9423763568927	612.2161977754095
g731	81.37713353864481	119.13732737802495	94.13929156062562	31.76797071785171	24.65132585483513	37.16266518269953
g732	460.47548734062434	421.8105374735478	680.738425532481	422.9111101814009	333.6146099021021	350.91620820955336
g733	537.8830046090914	487.8190566965076	765.2613378476664	478.5050589376414	376.34357471714964	403.5633172183777
g734	1472.7276362359623	1556.8350753317584	1796.7445432269944	1695.615437065335	1697.6546405363124	1581.7359368386487
g735	1887.552536469542	2186.3309537751065	2058.9174089711023	1725.397909613321	1569.4677460911698	1612.5112689430716
g736	400.9312432879574	470.1094539781525	425.145187693148	553.9539893925393	471.66203468917877	518.1482015317013
g737	1702.9653799062746	1830.5289355245186	1591.2577025086396	1880.266766862848	1912.942886335206	1913.296590265546
g738	1077.7508173532717	943.4388357232787	831.0576168954154	964.9521105547457	1041.929372797698	1031.263958819912
g739	228.2529355352233	199.63552155236613	191.3153344619166	236.2742822140221	256.3737888902853	265.17110052238723
g74	1296.0797122130505	1466.6770978564964	1264.300808163671	1715.4704187639925	1653.2822539976091	1539.1537163168055
g740	583.533591716136	895.139919218674	697.4405579061404	639.3304106967657	575.1976032794863	578.9246435492411
g741	716.5157367670922	943.4388357232787	810.8126079576465	780.3007807572327	701.7410760009733	750.8019700192264
g742	1222.6418112147612	925.7292330049236	879.645638346061	1391.834217075878	1160.2557369009066	1365.9215010120342
g743	125.04291251060057	112.69747184407765	103.24954558262165	138.98487189060123	157.76848547094482	154.26377161776836
g744	438.64259785464645	510.3585510653231	399.8389265209368	655.2143960556915	632.7173636074349	613.3775310623688
g745	1631.5122870430741	1846.6285743593867	1550.7676846331017	1508.9786090979562	1534.9558898944006	1438.6983869948208
g746	464.44510361080216	478.15927339558664	380.60616803005627	466.592069918447	417.4291178085415	427.95131624452426
g747	579.5639754459582	569.9272147543355	474.7454595906819	589.6929564501224	525.894951569816	519.3095348186606
g748	956.6775211128488	803.371977859925	705.5385614812479	720.7358356612607	675.4463284224825	696.7999721756162
g749	1280.2012471323392	1146.2942850426184	1014.2749477822244	1691.6444407256035	1515.2348292105326	1468.5059413601111
g75	1296.0797122130505	1466.6770978564964	1264.300808163671	1715.4704187639925	1653.2822539976091	1539.1537163168055
g750	250.08582502120115	315.5529211634174	245.97685859389276	303.781219989457	215.28824579889346	254.3319898440999
g751	527.9589639336468	664.9150838800582	627.5952770708375	514.2440259952245	522.6081081225047	509.0510907838529
g752	615.2905218775584	692.2844698993342	827.0086151078617	831.9237331737417	770.7647883945117	745.5759702279092
g753	893.1636607900041	689.0645421323605	616.4605221550646	835.8947295134732	874.3003569848192	765.512191654045
g754	541.8526208792691	531.2880815506518	428.1819390338133	409.01262299234077	432.21991332144256	440.7259824010772
g755	281.84275518262353	227.00490757164212	232.81760278434294	337.5346888771744	282.66853646877615	265.7517671658669
g756	196.4960053738009	149.7266411642746	264.19736663788484	146.92686457006417	184.0632330494356	171.68377092215874
g757	127.02772064568947	136.84693009638002	90.09028977307183	99.2749084932866	134.76058133976537	115.16555095680323
g758	1581.8920836658517	1085.1156574701192	1129.6714987275075	931.1986416670283	1053.4333248632877	1037.6512918981884
g759	627.1993706880918	531.2880815506518	723.75906952524	764.4167953983068	778.98189701279	749.640636732267
g76	1254.3987413761836	1054.5263436838695	1062.86296923287	1604.2825212515115	1364.0400306342103	1422.4397209773897
g760	127.02772064568947	119.13732737802495	305.6996349603112	144.94136640019843	126.54347272148699	114.19777321767043
g761	196.4960053738009	201.24548543585297	199.41333803702418	188.62232613724453	146.26453340535508	181.7486594091399
g762	815.7561435215371	896.7498831021608	802.7146043825389	913.3291581382367	918.6727435235224	879.7099648717154
g763	1752.585583283497	1928.7367324172149	1645.9192266406158	2132.425034435796	2207.115374869572	2200.533023240161
g764	581.5487835810471	727.7036753360443	666.0607940525985	631.3884180173028	611.3528811999112	585.6990877231707
g765	1671.208449744852	2086.5131929989234	1798.7690441207712	1969.6141845068062	2036.1995156093815	1950.8463665438987
g766	716.5157367670922	1192.9832376637364	990.9931875037902	478.5050589376414	598.2055074106657	540.9877561752353
g768	115.11887183515609	199.63552155236613	282.41787468187687	158.83985358925855	164.3421723655675	198.97510316570373
g769	1103.5533231094273	1450.577459021628	1443.4691372629263	1097.9804879357498	986.0530341934051	1116.4283998635983
g77	65.49866845793363	85.32808582480165	100.21279424195632	51.62295241650903	54.23291688063728	57.485997704488334
g770	3465.475003865216	3896.1125980381134	3292.85070372812	3561.9837167391233	3531.713284136046	3440.8369737127578
g771	726.4397774425366	925.7292330049236	915.0744039871566	881.561187420385	785.5555839074127	826.2886336715848
g772	1885.567728334453	2115.492542901686	1839.2590619963094	1961.672191827343	1950.7415859792864	1941.1685891525706
g773	1885.567728334453	2115.492542901686	1839.2590619963094	1961.672191827343	1950.7415859792864	1941.1685891525706
g774	170.69349961764524	239.8846186395367	189.2908335681397	146.92686457006417	133.1171596161097	139.16643888729666
g775	635.1386032284473	613.3962396084798	555.7254953417577	625.4319235077056	706.6713411719403	650.5401962450683
g776	1675.17806601503	2142.8619289209623	1711.7155056883648	1618.1810084405715	1472.5058643954849	1512.055939621087
g777	208.40485418433428	341.3123432992066	431.2186903744787	218.4047986852305	210.35798062792642	257.6224341571514
g778	525.974155798558	785.6623751415699	660.9995418181562	516.2295241650903	509.4607343332593	513.3093128360372
g779	916.9813584110709	854.8908221315033	675.1710480745945	909.3581617985052	972.9056604041597	926.937518541396
g78	972.55598619356	608.5663479580194	1289.100944112438	546.0119967130763	583.4147118977647	644.539974262445
g780	889.1940445198263	1234.8422986343937	1106.389738449073	951.0536233656856	879.2306221557863	933.3248516196725
g781	674.8347659302253	721.263819802097	652.9015382430487	456.66457906911836	519.3212646751933	482.72753627944076
g782	2407.5722678628335	3970.170936678507	3458.8597770178253	2156.251012474185	2373.100968958795	2276.600353535999
g783	265.96429010191235	365.461801551509	387.6919211582754	369.3026595950261	356.6225140332815	369.88465189655625
g784	601.3968649319361	494.2589122304549	426.15743814003645	500.3455388061644	473.3054564128345	497.63131346208587
g785	680.789190335492	555.4375398029541	637.717781539722	641.3159088666314	682.0200153171052	718.0910824365377
g786	887.2092363847374	833.9612916461747	758.1755847194472	984.8070922534031	1122.4570372568262	1090.6855120026657
g787	327.4933422896682	251.1543658239445	268.2463684254386	254.14376574281368	202.14087200964804	260.91287847020294
g788	4420.167716842976	4391.981474152055	4446.81621318095	4659.964204674873	4900.683579941224	4822.436474098743
g789	4997.746884153845	7761.6358822899765	6530.027632877375	5565.351370133647	4992.7151964659415	5370.972896639215
g79	33630.58904094629	58295.1822571744	48099.104484798365	59261.1638759825	55619.96481540267	57360.96082059237
g790	1248.4443169709168	846.8410027140692	1019.3362000166667	831.9237331737417	816.7805966568706	885.5166313065122
g791	1224.62661934985	1192.9832376637364	1026.421953144886	2184.0479868523053	1972.1060683868102	2019.1714749266744
g792	117.10367997024498	107.86758019361719	157.91106971459783	216.4193005153648	147.90795512901076	171.29665982650565
g793	1022.1761895707825	1094.7754407710402	1082.0957277237505	1115.8499714645413	1028.7819990084527	1081.394845706991
g794	11466.236596408564	11532.171297416118	10439.33885876056	11998.365440498617	12296.081336391762	12125.093738047028
g795	10938.277632474917	10732.019247323167	9738.861549513755	11357.049531631987	11633.782381758525	11497.586651993319
g796	845.5282655478705	1099.6053324215006	1229.8842929694638	998.7055794424632	1000.8438297063062	999.9079600720091
g797	805.8321028460927	804.9819417434119	800.690103488762	756.4748027188439	772.4082101181673	813.1268564193788
g798	162.75426707728963	378.34151261940355	349.2264041765144	458.65007723898407	417.4291178085415	407.4344281749089
g799	1161.1127590270053	1028.7669215480803	1232.9210443101292	1115.8499714645413	1036.999107626731	1141.3970655332246
g8	194.51119723871201	185.14584660098473	305.19350973686693	152.88335907966135	126.54347272148699	140.5213277220826
g80	3469.444620135394	2909.2047374606905	3536.2969362047916	3200.62304982356	3272.0526517984495	3334.5749779559765
g800	1665.2540253395855	1753.250669117151	1348.3175952554122	1779.0063601996958	1870.2139215201582	1760.7748185782166
g801	1222.6418112147612	1136.6345017416975	1013.262697335336	1413.6746969444011	1666.4296277868546	1481.8612741601437
g802	220.31370299486767	169.04620776611648	169.04582463037073	186.6368279673788	244.8698368246956	189.2973257743757
g803	3463.490195730127	3730.2863180389704	3686.616127567726	3704.9395849694556	3498.8448496629326	3710.8469629308092
g804	5686.475307029693	6974.36354326492	5997.583897814052	6087.537388808334	6424.135517770034	6083.644423736609
g805	250.08582502120115	154.55653281473508	181.19282999303212	154.86885724952708	193.92376339136968	166.26421558301507
g806	680.789190335492	769.5627363067017	618.4850230488414	780.3007807572327	655.7252677386144	666.4117511668462
g807	2342.0735994048996	2973.603292800163	2415.229566275836	3238.347515051009	3112.640744603849	3112.3732090510853
g808	168.70869148255633	133.62700232940637	192.32758490880505	166.7818462687215	216.93166752254913	166.84488222649475
g809	1321.882217969206	1276.7013596050513	1198.504529115922	1101.9514842754813	1262.1478837675586	1211.8512849420924
